<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;27.11.2018;13:21:00;109620;109700;109620;109670;1008
SPFB.RTS-12.18;1;27.11.2018;13:22:00;109670;109680;109620;109660;443
SPFB.RTS-12.18;1;27.11.2018;13:23:00;109660;109710;109640;109680;737
SPFB.RTS-12.18;1;27.11.2018;13:24:00;109680;109710;109610;109690;749
SPFB.RTS-12.18;1;27.11.2018;13:25:00;109690;109700;109640;109680;323
SPFB.RTS-12.18;1;27.11.2018;13:26:00;109690;109720;109630;109660;606
SPFB.RTS-12.18;1;27.11.2018;13:27:00;109650;109660;109610;109660;253
SPFB.RTS-12.18;1;27.11.2018;13:28:00;109670;109690;109630;109650;241
SPFB.RTS-12.18;1;27.11.2018;13:29:00;109630;109670;109610;109650;239
SPFB.RTS-12.18;1;27.11.2018;13:30:00;109660;109720;109650;109710;658
SPFB.RTS-12.18;1;27.11.2018;13:31:00;109710;109730;109600;109610;1077
SPFB.RTS-12.18;1;27.11.2018;13:32:00;109630;109650;109570;109610;1089
SPFB.RTS-12.18;1;27.11.2018;13:33:00;109610;109620;109580;109600;598
SPFB.RTS-12.18;1;27.11.2018;13:34:00;109600;109660;109590;109620;435
SPFB.RTS-12.18;1;27.11.2018;13:35:00;109620;109620;109500;109540;1360
SPFB.RTS-12.18;1;27.11.2018;13:36:00;109550;109550;109380;109390;2042
SPFB.RTS-12.18;1;27.11.2018;13:37:00;109400;109450;109380;109410;1219
SPFB.RTS-12.18;1;27.11.2018;13:38:00;109410;109440;109380;109410;851
SPFB.RTS-12.18;1;27.11.2018;13:39:00;109410;109460;109400;109460;1177
SPFB.RTS-12.18;1;27.11.2018;13:40:00;109450;109480;109420;109440;737
SPFB.RTS-12.18;1;27.11.2018;13:41:00;109460;109460;109420;109420;175
SPFB.RTS-12.18;1;27.11.2018;13:42:00;109420;109460;109390;109430;682
SPFB.RTS-12.18;1;27.11.2018;13:43:00;109440;109470;109430;109460;448
SPFB.RTS-12.18;1;27.11.2018;13:44:00;109460;109510;109440;109460;511
SPFB.RTS-12.18;1;27.11.2018;13:45:00;109450;109480;109430;109440;156
SPFB.RTS-12.18;1;27.11.2018;13:46:00;109450;109460;109430;109440;210
SPFB.RTS-12.18;1;27.11.2018;13:47:00;109450;109500;109450;109460;149
SPFB.RTS-12.18;1;27.11.2018;13:48:00;109460;109500;109460;109460;780
SPFB.RTS-12.18;1;27.11.2018;13:49:00;109460;109470;109420;109470;620
SPFB.RTS-12.18;1;27.11.2018;13:50:00;109470;109480;109400;109420;452
SPFB.RTS-12.18;1;27.11.2018;13:51:00;109410;109410;109320;109360;1613
SPFB.RTS-12.18;1;27.11.2018;13:52:00;109370;109400;109330;109360;534
SPFB.RTS-12.18;1;27.11.2018;13:53:00;109370;109460;109360;109450;1009
SPFB.RTS-12.18;1;27.11.2018;13:54:00;109450;109460;109400;109420;304
SPFB.RTS-12.18;1;27.11.2018;13:55:00;109420;109440;109400;109410;300
SPFB.RTS-12.18;1;27.11.2018;13:56:00;109410;109540;109410;109540;664
SPFB.RTS-12.18;1;27.11.2018;13:57:00;109530;109570;109480;109480;521
SPFB.RTS-12.18;1;27.11.2018;13:58:00;109480;109550;109480;109550;167
SPFB.RTS-12.18;1;27.11.2018;13:59:00;109540;109600;109520;109520;608
SPFB.RTS-12.18;1;27.11.2018;14:00:00;109540;109590;109500;109590;714
SPFB.RTS-12.18;1;27.11.2018;14:06:00;109570;109570;109050;109160;5746
SPFB.RTS-12.18;1;27.11.2018;14:07:00;109160;109190;109020;109120;2218
SPFB.RTS-12.18;1;27.11.2018;14:08:00;109110;109230;109110;109200;1162
SPFB.RTS-12.18;1;27.11.2018;14:09:00;109200;109230;109180;109180;394
SPFB.RTS-12.18;1;27.11.2018;14:10:00;109190;109350;109190;109340;1652
SPFB.RTS-12.18;1;27.11.2018;14:11:00;109340;109510;109310;109460;1615
SPFB.RTS-12.18;1;27.11.2018;14:12:00;109460;109460;109410;109440;489
SPFB.RTS-12.18;1;27.11.2018;14:13:00;109450;109460;109400;109440;433
SPFB.RTS-12.18;1;27.11.2018;14:14:00;109450;109450;109370;109420;467
SPFB.RTS-12.18;1;27.11.2018;14:15:00;109420;109430;109380;109420;273
SPFB.RTS-12.18;1;27.11.2018;14:16:00;109420;109420;109250;109280;964
SPFB.RTS-12.18;1;27.11.2018;14:17:00;109280;109280;109130;109180;1247
SPFB.RTS-12.18;1;27.11.2018;14:18:00;109190;109240;109110;109150;930
SPFB.RTS-12.18;1;27.11.2018;14:19:00;109160;109250;109070;109250;1166
SPFB.RTS-12.18;1;27.11.2018;14:20:00;109230;109250;109160;109160;438
SPFB.RTS-12.18;1;27.11.2018;14:21:00;109160;109180;109000;109000;1235
SPFB.RTS-12.18;1;27.11.2018;14:22:00;109000;109050;108950;108970;1948
SPFB.RTS-12.18;1;27.11.2018;14:23:00;108960;109010;108930;108940;1017
SPFB.RTS-12.18;1;27.11.2018;14:24:00;108930;108980;108890;108980;1104
SPFB.RTS-12.18;1;27.11.2018;14:25:00;108970;109030;108950;109000;874
SPFB.RTS-12.18;1;27.11.2018;14:26:00;109000;109040;108970;109030;429
SPFB.RTS-12.18;1;27.11.2018;14:27:00;109030;109040;108980;109000;335
SPFB.RTS-12.18;1;27.11.2018;14:28:00;109000;109070;108990;109040;784
SPFB.RTS-12.18;1;27.11.2018;14:29:00;109050;109070;108950;108980;594
SPFB.RTS-12.18;1;27.11.2018;14:30:00;108990;109060;108970;109030;669
SPFB.RTS-12.18;1;27.11.2018;14:31:00;109040;109060;109000;109020;245
SPFB.RTS-12.18;1;27.11.2018;14:32:00;109010;109070;109000;109070;339
SPFB.RTS-12.18;1;27.11.2018;14:33:00;109070;109290;109070;109250;2239
SPFB.RTS-12.18;1;27.11.2018;14:34:00;109250;109250;109160;109180;532
SPFB.RTS-12.18;1;27.11.2018;14:35:00;109180;109370;109170;109280;1527
SPFB.RTS-12.18;1;27.11.2018;14:36:00;109280;109310;109240;109240;301
SPFB.RTS-12.18;1;27.11.2018;14:37:00;109230;109250;109170;109180;434
SPFB.RTS-12.18;1;27.11.2018;14:38:00;109180;109210;109130;109190;435
SPFB.RTS-12.18;1;27.11.2018;14:39:00;109160;109190;109150;109150;174
SPFB.RTS-12.18;1;27.11.2018;14:40:00;109140;109200;109080;109100;461
SPFB.RTS-12.18;1;27.11.2018;14:41:00;109100;109110;108750;108930;3662
SPFB.RTS-12.18;1;27.11.2018;14:42:00;108920;108940;108760;108900;871
SPFB.RTS-12.18;1;27.11.2018;14:43:00;108890;108890;108680;108820;2180
SPFB.RTS-12.18;1;27.11.2018;14:44:00;108820;108850;108660;108670;1773
SPFB.RTS-12.18;1;27.11.2018;14:45:00;108660;108840;108540;108790;4198
SPFB.RTS-12.18;1;27.11.2018;14:46:00;108790;108910;108780;108850;2316
SPFB.RTS-12.18;1;27.11.2018;14:47:00;108840;108850;108780;108810;771
SPFB.RTS-12.18;1;27.11.2018;14:48:00;108820;108960;108820;108940;1440
SPFB.RTS-12.18;1;27.11.2018;14:49:00;108940;109020;108920;108940;1007
SPFB.RTS-12.18;1;27.11.2018;14:50:00;108940;109000;108930;108980;597
SPFB.RTS-12.18;1;27.11.2018;14:51:00;108970;108990;108890;108920;817
SPFB.RTS-12.18;1;27.11.2018;14:52:00;108930;109050;108920;108980;614
SPFB.RTS-12.18;1;27.11.2018;14:53:00;108980;109010;108910;109010;747
SPFB.RTS-12.18;1;27.11.2018;14:54:00;109010;109020;108930;108970;354
SPFB.RTS-12.18;1;27.11.2018;14:55:00;108980;109030;108950;108980;437
SPFB.RTS-12.18;1;27.11.2018;14:56:00;108970;108980;108930;108950;1272
SPFB.RTS-12.18;1;27.11.2018;14:57:00;108950;109010;108920;108940;650
SPFB.RTS-12.18;1;27.11.2018;14:58:00;108940;108960;108920;108940;201
SPFB.RTS-12.18;1;27.11.2018;14:59:00;108960;108960;108910;108930;137
SPFB.RTS-12.18;1;27.11.2018;15:00:00;108920;108960;108880;108960;501
SPFB.RTS-12.18;1;27.11.2018;15:01:00;108950;109060;108940;109040;1577
SPFB.RTS-12.18;1;27.11.2018;15:02:00;109030;109200;109010;109190;1556
SPFB.RTS-12.18;1;27.11.2018;15:03:00;109170;109190;109090;109100;408
SPFB.RTS-12.18;1;27.11.2018;15:04:00;109110;109160;109100;109150;320
SPFB.RTS-12.18;1;27.11.2018;15:05:00;109150;109250;109140;109230;561
SPFB.RTS-12.18;1;27.11.2018;15:06:00;109220;109250;109150;109170;528
SPFB.RTS-12.18;1;27.11.2018;15:07:00;109180;109180;109120;109130;403
SPFB.RTS-12.18;1;27.11.2018;15:08:00;109130;109180;109110;109160;305
SPFB.RTS-12.18;1;27.11.2018;15:09:00;109150;109180;109150;109180;197
SPFB.RTS-12.18;1;27.11.2018;15:10:00;109180;109190;109160;109190;161
SPFB.RTS-12.18;1;27.11.2018;15:11:00;109200;109200;109100;109150;370
SPFB.RTS-12.18;1;27.11.2018;15:12:00;109150;109170;109080;109100;413
SPFB.RTS-12.18;1;27.11.2018;15:13:00;109080;109130;109060;109080;418
SPFB.RTS-12.18;1;27.11.2018;15:14:00;109070;109110;109070;109110;259
SPFB.RTS-12.18;1;27.11.2018;15:15:00;109100;109160;109090;109140;296
SPFB.RTS-12.18;1;27.11.2018;15:16:00;109140;109150;109030;109030;447
SPFB.RTS-12.18;1;27.11.2018;15:17:00;109040;109050;109000;109040;350
SPFB.RTS-12.18;1;27.11.2018;15:18:00;109030;109130;108990;109120;535
SPFB.RTS-12.18;1;27.11.2018;15:19:00;109130;109130;108980;109060;1789
SPFB.RTS-12.18;1;27.11.2018;15:20:00;109060;109090;109040;109060;248
SPFB.RTS-12.18;1;27.11.2018;15:21:00;109050;109050;108970;109010;478
SPFB.RTS-12.18;1;27.11.2018;15:22:00;109000;109030;108980;109010;390
SPFB.RTS-12.18;1;27.11.2018;15:23:00;109000;109010;108970;109010;536
SPFB.RTS-12.18;1;27.11.2018;15:24:00;109010;109020;108990;109000;142
SPFB.RTS-12.18;1;27.11.2018;15:25:00;109010;109030;108990;109020;352
SPFB.RTS-12.18;1;27.11.2018;15:26:00;109010;109050;109000;109010;674
SPFB.RTS-12.18;1;27.11.2018;15:27:00;109020;109050;108970;109020;438
SPFB.RTS-12.18;1;27.11.2018;15:28:00;109020;109070;109020;109070;221
SPFB.RTS-12.18;1;27.11.2018;15:29:00;109070;109080;109050;109070;118
SPFB.RTS-12.18;1;27.11.2018;15:30:00;109070;109080;109050;109050;94
SPFB.RTS-12.18;1;27.11.2018;15:31:00;109070;109070;109030;109070;157
SPFB.RTS-12.18;1;27.11.2018;15:32:00;109050;109070;109030;109070;98
SPFB.RTS-12.18;1;27.11.2018;15:33:00;109050;109070;109040;109060;198
SPFB.RTS-12.18;1;27.11.2018;15:34:00;109060;109070;109020;109040;78
SPFB.RTS-12.18;1;27.11.2018;15:35:00;109040;109060;109020;109030;114
SPFB.RTS-12.18;1;27.11.2018;15:36:00;109020;109030;108920;109020;1168
SPFB.RTS-12.18;1;27.11.2018;15:37:00;109010;109210;109010;109150;1739
SPFB.RTS-12.18;1;27.11.2018;15:38:00;109150;109160;109090;109130;476
SPFB.RTS-12.18;1;27.11.2018;15:39:00;109150;109160;109080;109090;305
SPFB.RTS-12.18;1;27.11.2018;15:40:00;109090;109110;109070;109110;140
SPFB.RTS-12.18;1;27.11.2018;15:41:00;109100;109150;109090;109120;200
SPFB.RTS-12.18;1;27.11.2018;15:42:00;109130;109130;109080;109090;152
SPFB.RTS-12.18;1;27.11.2018;15:43:00;109120;109150;109100;109120;170
SPFB.RTS-12.18;1;27.11.2018;15:44:00;109120;109190;109120;109190;167
SPFB.RTS-12.18;1;27.11.2018;15:45:00;109190;109320;109160;109250;1964
SPFB.RTS-12.18;1;27.11.2018;15:46:00;109240;109260;109220;109240;305
SPFB.RTS-12.18;1;27.11.2018;15:47:00;109240;109240;109160;109180;373
SPFB.RTS-12.18;1;27.11.2018;15:48:00;109170;109200;109110;109160;678
SPFB.RTS-12.18;1;27.11.2018;15:49:00;109150;109170;109120;109140;309
SPFB.RTS-12.18;1;27.11.2018;15:50:00;109130;109140;109090;109100;233
SPFB.RTS-12.18;1;27.11.2018;15:51:00;109100;109110;109060;109060;230
SPFB.RTS-12.18;1;27.11.2018;15:52:00;109060;109120;109060;109120;126
SPFB.RTS-12.18;1;27.11.2018;15:53:00;109120;109120;109080;109090;241
SPFB.RTS-12.18;1;27.11.2018;15:54:00;109090;109110;109070;109100;141
SPFB.RTS-12.18;1;27.11.2018;15:55:00;109100;109120;109060;109080;129
SPFB.RTS-12.18;1;27.11.2018;15:56:00;109080;109110;109030;109030;227
SPFB.RTS-12.18;1;27.11.2018;15:57:00;109030;109080;109020;109070;242
SPFB.RTS-12.18;1;27.11.2018;15:58:00;109070;109070;109050;109060;72
SPFB.RTS-12.18;1;27.11.2018;15:59:00;109050;109090;109040;109060;110
SPFB.RTS-12.18;1;27.11.2018;16:00:00;109070;109070;108840;108910;1870
SPFB.RTS-12.18;1;27.11.2018;16:01:00;108910;109020;108910;108940;1040
SPFB.RTS-12.18;1;27.11.2018;16:02:00;108930;108950;108880;108900;291
SPFB.RTS-12.18;1;27.11.2018;16:03:00;108900;108920;108830;108900;867
SPFB.RTS-12.18;1;27.11.2018;16:04:00;108900;108970;108860;108970;603
SPFB.RTS-12.18;1;27.11.2018;16:05:00;108970;109070;108940;109050;900
SPFB.RTS-12.18;1;27.11.2018;16:06:00;109040;109100;109000;109050;332
SPFB.RTS-12.18;1;27.11.2018;16:07:00;109040;109040;108950;109000;383
SPFB.RTS-12.18;1;27.11.2018;16:08:00;109020;109070;109000;109040;221
SPFB.RTS-12.18;1;27.11.2018;16:09:00;109020;109100;109020;109080;258
SPFB.RTS-12.18;1;27.11.2018;16:10:00;109100;109100;109060;109100;144
SPFB.RTS-12.18;1;27.11.2018;16:11:00;109100;109110;109040;109040;171
SPFB.RTS-12.18;1;27.11.2018;16:12:00;109040;109080;109010;109050;185
SPFB.RTS-12.18;1;27.11.2018;16:13:00;109030;109050;108960;108980;226
SPFB.RTS-12.18;1;27.11.2018;16:14:00;108970;109120;108970;109100;238
SPFB.RTS-12.18;1;27.11.2018;16:15:00;109090;109320;109090;109310;1889
SPFB.RTS-12.18;1;27.11.2018;16:16:00;109320;109360;109250;109260;865
SPFB.RTS-12.18;1;27.11.2018;16:17:00;109270;109300;109240;109290;333
SPFB.RTS-12.18;1;27.11.2018;16:18:00;109290;109290;109210;109240;401
SPFB.RTS-12.18;1;27.11.2018;16:19:00;109250;109260;109150;109180;565
SPFB.RTS-12.18;1;27.11.2018;16:20:00;109180;109200;109100;109120;645
SPFB.RTS-12.18;1;27.11.2018;16:21:00;109130;109160;109110;109130;369
SPFB.RTS-12.18;1;27.11.2018;16:22:00;109130;109140;109080;109110;304
SPFB.RTS-12.18;1;27.11.2018;16:23:00;109120;109120;109060;109100;511
SPFB.RTS-12.18;1;27.11.2018;16:24:00;109120;109140;109080;109080;262
SPFB.RTS-12.18;1;27.11.2018;16:25:00;109090;109120;109070;109120;527
SPFB.RTS-12.18;1;27.11.2018;16:26:00;109110;109110;109050;109060;296
SPFB.RTS-12.18;1;27.11.2018;16:27:00;109050;109050;108870;108990;1602
SPFB.RTS-12.18;1;27.11.2018;16:28:00;108990;109000;108960;108990;482
SPFB.RTS-12.18;1;27.11.2018;16:29:00;108990;108990;108890;108930;638
SPFB.RTS-12.18;1;27.11.2018;16:30:00;108940;108990;108880;108880;751
SPFB.RTS-12.18;1;27.11.2018;16:31:00;108890;108940;108860;108870;770
SPFB.RTS-12.18;1;27.11.2018;16:32:00;108880;108950;108840;108860;681
SPFB.RTS-12.18;1;27.11.2018;16:33:00;108860;108900;108770;108780;1249
SPFB.RTS-12.18;1;27.11.2018;16:34:00;108780;108840;108780;108840;432
SPFB.RTS-12.18;1;27.11.2018;16:35:00;108830;108870;108820;108860;397
SPFB.RTS-12.18;1;27.11.2018;16:36:00;108860;108930;108850;108910;461
SPFB.RTS-12.18;1;27.11.2018;16:37:00;108920;108920;108830;108860;308
SPFB.RTS-12.18;1;27.11.2018;16:38:00;108870;108870;108760;108800;540
SPFB.RTS-12.18;1;27.11.2018;16:39:00;108790;108870;108790;108820;295
SPFB.RTS-12.18;1;27.11.2018;16:40:00;108820;108900;108820;108900;381
SPFB.RTS-12.18;1;27.11.2018;16:41:00;108890;108990;108890;108950;733
SPFB.RTS-12.18;1;27.11.2018;16:42:00;108940;108940;108890;108930;235
SPFB.RTS-12.18;1;27.11.2018;16:43:00;108930;109000;108920;108980;725
SPFB.RTS-12.18;1;27.11.2018;16:44:00;108980;108990;108960;108960;194
SPFB.RTS-12.18;1;27.11.2018;16:45:00;108970;108990;108930;108980;126
SPFB.RTS-12.18;1;27.11.2018;16:46:00;108970;109110;108940;109100;1938
SPFB.RTS-12.18;1;27.11.2018;16:47:00;109110;109150;109030;109040;607
SPFB.RTS-12.18;1;27.11.2018;16:48:00;109030;109100;109030;109050;214
SPFB.RTS-12.18;1;27.11.2018;16:49:00;109060;109130;109040;109130;427
SPFB.RTS-12.18;1;27.11.2018;16:50:00;109120;109130;109040;109070;759
SPFB.RTS-12.18;1;27.11.2018;16:51:00;109060;109100;109050;109080;249
SPFB.RTS-12.18;1;27.11.2018;16:52:00;109060;109080;109030;109070;178
SPFB.RTS-12.18;1;27.11.2018;16:53:00;109060;109080;108980;108990;883
SPFB.RTS-12.18;1;27.11.2018;16:54:00;109000;109040;108980;109000;249
SPFB.RTS-12.18;1;27.11.2018;16:55:00;109010;109120;109010;109090;224
SPFB.RTS-12.18;1;27.11.2018;16:56:00;109080;109170;109070;109120;451
SPFB.RTS-12.18;1;27.11.2018;16:57:00;109120;109160;109100;109120;234
SPFB.RTS-12.18;1;27.11.2018;16:58:00;109130;109190;109100;109190;562
SPFB.RTS-12.18;1;27.11.2018;16:59:00;109190;109290;109190;109280;1147
SPFB.RTS-12.18;1;27.11.2018;17:00:00;109290;109310;109180;109190;975
SPFB.RTS-12.18;1;27.11.2018;17:01:00;109190;109230;109100;109150;950
SPFB.RTS-12.18;1;27.11.2018;17:02:00;109150;109170;109090;109120;659
SPFB.RTS-12.18;1;27.11.2018;17:03:00;109110;109160;109110;109130;208
SPFB.RTS-12.18;1;27.11.2018;17:04:00;109140;109150;109120;109150;319
SPFB.RTS-12.18;1;27.11.2018;17:05:00;109150;109230;109130;109200;1027
SPFB.RTS-12.18;1;27.11.2018;17:06:00;109200;109210;109090;109130;1114
SPFB.RTS-12.18;1;27.11.2018;17:07:00;109110;109140;109100;109120;671
SPFB.RTS-12.18;1;27.11.2018;17:08:00;109130;109130;109070;109120;638
SPFB.RTS-12.18;1;27.11.2018;17:09:00;109110;109220;109110;109210;781
SPFB.RTS-12.18;1;27.11.2018;17:10:00;109210;109250;109190;109210;634
SPFB.RTS-12.18;1;27.11.2018;17:11:00;109210;109220;109140;109170;542
SPFB.RTS-12.18;1;27.11.2018;17:12:00;109160;109250;109160;109240;481
SPFB.RTS-12.18;1;27.11.2018;17:13:00;109240;109330;109240;109280;1432
SPFB.RTS-12.18;1;27.11.2018;17:14:00;109270;109470;109270;109460;2562
SPFB.RTS-12.18;1;27.11.2018;17:15:00;109440;109610;109440;109580;3206
SPFB.RTS-12.18;1;27.11.2018;17:16:00;109590;109630;109460;109460;1747
SPFB.RTS-12.18;1;27.11.2018;17:17:00;109470;109540;109460;109510;453
SPFB.RTS-12.18;1;27.11.2018;17:18:00;109510;109550;109500;109530;389
SPFB.RTS-12.18;1;27.11.2018;17:19:00;109540;109550;109480;109500;845
SPFB.RTS-12.18;1;27.11.2018;17:20:00;109510;109560;109480;109530;613
SPFB.RTS-12.18;1;27.11.2018;17:21:00;109520;109560;109470;109470;908
SPFB.RTS-12.18;1;27.11.2018;17:22:00;109480;109500;109470;109480;209
SPFB.RTS-12.18;1;27.11.2018;17:23:00;109490;109510;109450;109450;721
SPFB.RTS-12.18;1;27.11.2018;17:24:00;109460;109480;109440;109460;296
SPFB.RTS-12.18;1;27.11.2018;17:25:00;109470;109530;109460;109500;299
SPFB.RTS-12.18;1;27.11.2018;17:26:00;109500;109500;109460;109460;265
SPFB.RTS-12.18;1;27.11.2018;17:27:00;109470;109480;109450;109460;128
SPFB.RTS-12.18;1;27.11.2018;17:28:00;109460;109530;109460;109510;233
SPFB.RTS-12.18;1;27.11.2018;17:29:00;109500;109530;109490;109510;300
SPFB.RTS-12.18;1;27.11.2018;17:30:00;109510;109530;109490;109520;212
SPFB.RTS-12.18;1;27.11.2018;17:31:00;109530;109590;109410;109420;1737
SPFB.RTS-12.18;1;27.11.2018;17:32:00;109430;109590;109420;109590;832
SPFB.RTS-12.18;1;27.11.2018;17:33:00;109590;109650;109570;109600;1695
SPFB.RTS-12.18;1;27.11.2018;17:34:00;109610;109620;109560;109600;784
SPFB.RTS-12.18;1;27.11.2018;17:35:00;109600;109630;109520;109570;1263
SPFB.RTS-12.18;1;27.11.2018;17:36:00;109580;109590;109510;109540;666
SPFB.RTS-12.18;1;27.11.2018;17:37:00;109550;109630;109530;109530;803
SPFB.RTS-12.18;1;27.11.2018;17:38:00;109530;109540;109410;109410;1319
SPFB.RTS-12.18;1;27.11.2018;17:39:00;109420;109420;109270;109280;2190
SPFB.RTS-12.18;1;27.11.2018;17:40:00;109280;109430;109280;109340;1550
SPFB.RTS-12.18;1;27.11.2018;17:41:00;109340;109380;109220;109270;1702
SPFB.RTS-12.18;1;27.11.2018;17:42:00;109270;109300;109170;109180;1952
SPFB.RTS-12.18;1;27.11.2018;17:43:00;109180;109210;109130;109160;1110
SPFB.RTS-12.18;1;27.11.2018;17:44:00;109170;109210;109140;109150;709
SPFB.RTS-12.18;1;27.11.2018;17:45:00;109170;109240;109120;109220;929
SPFB.RTS-12.18;1;27.11.2018;17:46:00;109220;109280;109160;109260;1362
SPFB.RTS-12.18;1;27.11.2018;17:47:00;109270;109300;109230;109250;1631
SPFB.RTS-12.18;1;27.11.2018;17:48:00;109250;109300;109200;109250;740
SPFB.RTS-12.18;1;27.11.2018;17:49:00;109250;109430;109250;109360;2155
SPFB.RTS-12.18;1;27.11.2018;17:50:00;109350;109360;109280;109290;819
SPFB.RTS-12.18;1;27.11.2018;17:51:00;109280;109300;109200;109210;664
SPFB.RTS-12.18;1;27.11.2018;17:52:00;109230;109280;109170;109220;646
SPFB.RTS-12.18;1;27.11.2018;17:53:00;109210;109280;109180;109230;434
SPFB.RTS-12.18;1;27.11.2018;17:54:00;109210;109280;109200;109210;327
SPFB.RTS-12.18;1;27.11.2018;17:55:00;109200;109270;109200;109240;237
SPFB.RTS-12.18;1;27.11.2018;17:56:00;109240;109280;109220;109230;431
SPFB.RTS-12.18;1;27.11.2018;17:57:00;109230;109250;109130;109190;778
SPFB.RTS-12.18;1;27.11.2018;17:58:00;109180;109240;109170;109230;677
SPFB.RTS-12.18;1;27.11.2018;17:59:00;109230;109230;109150;109190;559
SPFB.RTS-12.18;1;27.11.2018;18:00:00;109190;109230;109170;109210;391
SPFB.RTS-12.18;1;27.11.2018;18:01:00;109210;109330;109190;109300;1020
SPFB.RTS-12.18;1;27.11.2018;18:02:00;109290;109290;109240;109290;420
SPFB.RTS-12.18;1;27.11.2018;18:03:00;109270;109320;109270;109280;373
SPFB.RTS-12.18;1;27.11.2018;18:04:00;109270;109300;109180;109300;637
SPFB.RTS-12.18;1;27.11.2018;18:05:00;109290;109380;109290;109360;915
SPFB.RTS-12.18;1;27.11.2018;18:06:00;109370;109370;109250;109350;437
SPFB.RTS-12.18;1;27.11.2018;18:07:00;109350;109380;109320;109360;813
SPFB.RTS-12.18;1;27.11.2018;18:08:00;109360;109400;109270;109290;966
SPFB.RTS-12.18;1;27.11.2018;18:09:00;109280;109370;109280;109350;404
SPFB.RTS-12.18;1;27.11.2018;18:10:00;109360;109450;109360;109420;1394
SPFB.RTS-12.18;1;27.11.2018;18:11:00;109420;109530;109410;109460;991
SPFB.RTS-12.18;1;27.11.2018;18:12:00;109450;109460;109350;109420;640
SPFB.RTS-12.18;1;27.11.2018;18:13:00;109400;109470;109390;109420;439
SPFB.RTS-12.18;1;27.11.2018;18:14:00;109420;109640;109420;109620;1665
SPFB.RTS-12.18;1;27.11.2018;18:15:00;109630;109650;109550;109590;1451
SPFB.RTS-12.18;1;27.11.2018;18:16:00;109590;109610;109540;109580;946
SPFB.RTS-12.18;1;27.11.2018;18:17:00;109580;109670;109580;109630;986
SPFB.RTS-12.18;1;27.11.2018;18:18:00;109630;109800;109630;109760;3092
SPFB.RTS-12.18;1;27.11.2018;18:19:00;109760;109940;109710;109730;5470
SPFB.RTS-12.18;1;27.11.2018;18:20:00;109740;109860;109650;109830;2080
SPFB.RTS-12.18;1;27.11.2018;18:21:00;109830;109870;109650;109680;2219
SPFB.RTS-12.18;1;27.11.2018;18:22:00;109690;109700;109620;109660;1112
SPFB.RTS-12.18;1;27.11.2018;18:23:00;109660;109680;109610;109630;626
SPFB.RTS-12.18;1;27.11.2018;18:24:00;109640;109700;109630;109670;548
SPFB.RTS-12.18;1;27.11.2018;18:25:00;109670;109700;109640;109680;378
SPFB.RTS-12.18;1;27.11.2018;18:26:00;109670;109730;109620;109630;857
SPFB.RTS-12.18;1;27.11.2018;18:27:00;109620;109640;109570;109590;877
SPFB.RTS-12.18;1;27.11.2018;18:28:00;109600;109620;109540;109580;789
SPFB.RTS-12.18;1;27.11.2018;18:29:00;109570;109630;109570;109610;249
SPFB.RTS-12.18;1;27.11.2018;18:30:00;109610;109620;109560;109580;408
SPFB.RTS-12.18;1;27.11.2018;18:31:00;109590;109680;109580;109660;641
SPFB.RTS-12.18;1;27.11.2018;18:32:00;109670;109670;109560;109570;374
SPFB.RTS-12.18;1;27.11.2018;18:33:00;109560;109620;109560;109600;963
SPFB.RTS-12.18;1;27.11.2018;18:34:00;109600;109640;109570;109610;709
SPFB.RTS-12.18;1;27.11.2018;18:35:00;109610;109610;109560;109590;567
SPFB.RTS-12.18;1;27.11.2018;18:36:00;109570;109600;109560;109560;431
SPFB.RTS-12.18;1;27.11.2018;18:37:00;109570;109580;109540;109540;980
SPFB.RTS-12.18;1;27.11.2018;18:38:00;109540;109580;109530;109540;676
SPFB.RTS-12.18;1;27.11.2018;18:39:00;109550;109630;109510;109630;806
SPFB.RTS-12.18;1;27.11.2018;18:40:00;109630;109680;109590;109680;1024
SPFB.RTS-12.18;1;27.11.2018;18:41:00;109670;109780;109670;109750;1334
SPFB.RTS-12.18;1;27.11.2018;18:42:00;109760;109780;109710;109730;1125
SPFB.RTS-12.18;1;27.11.2018;18:43:00;109730;109750;109590;109630;1061
SPFB.RTS-12.18;1;27.11.2018;18:44:00;109640;109780;109620;109770;663
SPFB.RTS-12.18;1;27.11.2018;18:45:00;109770;109840;109740;109790;1752
SPFB.RTS-12.18;1;27.11.2018;19:06:00;109840;110340;109840;109960;4930
